fecha,capital
2017-09-06,48943.173686952985
2017-09-07,49105.02188444148
2017-09-08,49134.53638837691
2017-09-11,49895.4125252564
2017-09-12,49582.523402385974
2017-09-13,49840.42673019581
2017-09-14,49711.564139314134
2017-09-15,49438.76558858853
2017-09-18,49505.72218811888
2017-09-19,49450.97026375744
2017-09-20,48953.097307914984
2017-09-21,48960.08554087821
2017-09-22,48986.13516338921
2017-09-25,48956.7574257797
2017-09-26,48681.86482704959
2017-09-27,49336.62866641922
2017-09-28,49251.08890615221
2017-09-29,49395.20133015982
2017-10-02,49342.06496706178
2017-10-03,49328.78832110572
2017-10-04,47995.1290786835
2017-10-05,48735.46412884682
2017-10-06,48673.52165485533
2017-10-09,48880.91391185578
2017-10-10,48658.24170435058
2017-10-11,49377.22841168514
2017-10-12,49572.00128092074
2017-10-13,49593.15587670274
2017-10-16,49467.42986224505
2017-10-17,49570.958860405255
2017-10-18,50231.280934683375
2017-10-19,49927.743194169765
2017-10-20,49844.19709013448
2017-10-23,49515.54129123595
2017-10-24,49528.30714111201
2017-10-25,49277.79703072629
2017-10-26,50270.27595993589
2017-10-27,49391.44482458254
2017-10-30,50508.02976555174
2017-10-31,51129.27322704399
2017-11-01,51261.06045848824
2017-11-02,50624.83185440411
2017-11-03,50688.927872023516
2017-11-06,50851.03902489263
2017-11-07,50421.11305556927
2017-11-08,50276.02772787665
2017-11-09,49804.109870197586
2017-11-10,49461.56691238267
2017-11-13,49198.696691086974
2017-11-14,49048.16956050038
2017-11-15,48914.17920404202
2017-11-16,49762.379618366824
2017-11-17,49551.48251010508
2017-11-20,50046.42289805004
2017-11-21,50221.516755636796
2017-11-22,50067.553939444966
2017-11-23,50109.518041157244
2017-11-24,49951.61068540048
2017-11-27,49871.545052797956
2017-11-28,50115.28360486008
2017-11-29,50598.86528190194
2017-11-30,50459.51108167514
2017-12-01,50049.46379274694
2017-12-04,50611.409963327606
2017-12-05,51018.43631197743
2017-12-06,51043.93045051869
2017-12-07,51364.42003297695
2017-12-08,51319.654573066815
2017-12-11,51213.01256656256
2017-12-12,51282.61349059282
2017-12-13,51146.75903848974
2017-12-14,50976.56663058039
2017-12-15,51003.02420507412
2017-12-18,51588.54828229833
2017-12-19,51655.54504999839
2017-12-20,51534.16206063655
2017-12-21,51817.806306980354
2017-12-22,51453.51090906614
2017-12-27,51714.3223955653
2017-12-28,51494.43824880606
2017-12-29,51347.83604382667
2018-01-02,51876.796037535125
2018-01-03,52300.455211853085
2018-01-04,53107.41868920681
2018-01-05,53731.85454098662
2018-01-08,53678.03391962231
2018-01-09,53950.62511110897
2018-01-10,53480.08287086382
2018-01-11,53520.84291656975
2018-01-12,53478.361642872434
2018-01-15,53280.82398360379
2018-01-16,53767.103341690636
2018-01-17,53627.09676623825
2018-01-18,53421.584687814786
2018-01-19,53792.808956192996
2018-01-22,53875.404515918985
2018-01-23,54211.71017044559
2018-01-24,53805.742636358205
2018-01-25,53483.89099966816
2018-01-26,53525.49294935412
2018-01-29,53326.49897996604
2018-01-30,52813.58276571586
2018-01-31,53189.29730325148
2018-02-01,53266.79434776839
2018-02-02,52287.03109307429
2018-02-05,51298.3041966066
2018-02-06,49954.85540055563
2018-02-07,50701.4319106099
2018-02-08,49517.863356357775
2018-02-09,49190.80080250178
2018-02-12,49879.64269135705
2018-02-13,49622.244609092566
2018-02-14,50080.50211015208
2018-02-15,50113.115303881044
2018-02-16,50508.811889050456
2018-02-19,50203.26104323483
2018-02-20,50492.404440002
2018-02-21,50459.83334586631
2018-02-22,50628.2635687922
2018-02-23,50821.474146689456
2018-02-26,51367.232873775036
2018-02-27,51142.10434093149
2018-02-28,51129.03049510025
2018-03-01,50902.66369485093
2018-03-02,50004.62032095899
2018-03-05,50287.276629680426
2018-03-06,50450.92551292432
2018-03-07,51092.55987771235
2018-03-08,51814.74193847686
2018-03-09,52292.348870450754
2018-03-12,52653.25916682991
2018-03-13,52539.29739943224
2018-03-14,52957.49273129643
2018-03-15,52949.61292048282
2018-03-16,52808.68541287079
2018-03-19,52265.500832865335
2018-03-20,52404.520466328504
2018-03-21,52244.396586165894
2018-03-22,51692.1610400482
2018-03-23,51042.461674421415
2018-03-26,50710.45334626365
2018-03-27,51391.203971172705
2018-03-28,51612.646863124486
2018-03-29,51950.756116587516
2018-04-03,51609.11062814248
2017-07-04,51461.85134022899
2017-07-05,51696.590033760476
2017-07-06,51200.97192717276
2017-07-07,51468.88847384634
2017-07-10,51800.896338029524
2017-07-11,51323.84494264953
2017-07-12,52112.5686221836
2017-07-13,52241.75793934812
2017-07-14,52423.018143294066
2017-07-17,52566.669211845154
2017-07-18,52037.106993004214
2017-07-19,52488.60551458586
2017-07-20,52025.503632131404
2017-07-21,51616.127088735935
2017-07-24,51439.16219071113
2017-07-25,51428.87065754827
2017-07-26,51734.468292645535
2017-07-27,52053.824493970664
2017-07-28,51641.94625268753
2017-07-31,51593.815729860566
2017-08-01,51885.031549596984
2017-08-02,51828.54484148357
2017-08-03,51954.65339231179
2017-08-04,52383.908987875606
2017-08-07,52551.78532766957
2017-08-08,52767.429869704756
2017-08-09,52460.774389000195
2017-08-10,51996.24823725744
2017-08-11,51326.36358570312
2017-08-14,52099.880350227286
2017-08-15,52235.519363875275
2017-08-16,52517.38786221585
2017-08-17,52298.21198103355
2017-08-18,51769.68019336105
2017-08-21,51889.85039304668
2017-08-22,52023.510389235074
2017-08-23,51857.03470971537
2017-08-24,51865.83854095257
2017-08-25,51574.32559619426
2017-08-28,51351.61613289144
2017-08-29,51152.57306409125
2017-08-30,51426.591035639336
2017-08-31,52112.327483561174
2017-09-01,52311.30227754775
2017-09-04,51890.8847307158
2017-09-05,51872.34876121031
2017-09-06,51758.103780879195
2017-09-07,52073.48936671382
2017-09-08,52081.9588259236
2017-09-11,52866.25179069887
2017-09-12,52635.30419037522
2017-09-13,52996.07490091335
2017-09-14,52950.57520172675
2017-09-15,52648.54166270614
2017-09-18,52536.04334615262
2017-09-19,52718.25393195086
2017-09-20,52397.45107581693
2017-09-21,52223.17993230804
2017-09-22,52094.327583565944
2017-09-25,52092.68674947989
2017-09-26,52096.651031171
2017-09-27,52697.124944901196
2017-09-28,52444.20370607682
2017-09-29,52692.88210680421
2017-10-02,52524.60550793086
2017-10-03,52365.79698341249
2017-10-04,50914.96365944135
2017-10-05,51851.31982568507
2017-10-06,51687.11063437717
2017-10-09,52176.63708897439
2017-10-10,51998.89157655441
2017-10-11,52850.292468874795
2017-10-12,53192.37376822691
2017-10-13,53069.13658106424
2017-10-16,52761.69869906441
2017-10-17,53024.29637476941
2017-10-18,53395.519505715405
2017-10-19,53146.05734869741
2017-10-20,53049.26480188996
2017-10-23,52811.01277172903
2017-10-24,52761.94047295251
2017-10-25,52446.257474852835
2017-10-26,53586.05685002083
2017-10-27,52966.46522100646
2017-10-30,54375.64572730484
2017-10-31,55038.82898518195
2017-11-01,54814.4146308912
2017-11-02,54123.68916470171
2017-11-03,54231.20203004272
2017-11-06,54327.9220526569
2017-11-07,53887.96407548332
2017-11-08,53772.149206877126
2017-11-09,53200.48708182269
2017-11-10,52874.92576644703
2017-11-13,52617.12522379172
2017-11-14,52615.38153041993
2017-11-15,52411.03597393873
2017-11-16,53084.779221761244
2017-11-17,52785.181552382244
2017-11-20,53113.87163020374
2017-11-21,53145.63297595789
2017-11-22,52983.73464096545
2017-11-23,53112.47461691249
2017-11-24,52945.17538548071
2017-11-27,53013.70159685272
2017-11-28,53272.662308308085
2017-11-29,53582.33598539566
2017-11-30,53691.52167762797
2017-12-01,53240.04483804175
2017-12-04,54038.00257735739
2017-12-05,54404.50882054185
2017-12-06,54433.28216196822
2017-12-07,54838.92228631498
2017-12-08,54591.954698388516
2017-12-11,54500.08999765722
2017-12-12,54491.04263163685
2017-12-13,54385.089801613496
2017-12-14,54220.97005408057
2017-12-15,54162.25368228817
2017-12-18,54777.7880983045
2017-12-19,54587.49443906532
2017-12-20,54445.96584515328
2017-12-21,54787.212678486845
2017-12-22,54427.85526257882
2017-12-27,54639.24682459369
2017-12-28,54318.89668225984
2017-12-29,54138.87123578861
2018-01-02,54389.53538081452
2018-01-03,54672.765591814044
2018-01-04,55725.54890468989
2018-01-05,56354.85993052876
2018-01-08,56228.93095569296
2018-01-09,56463.23510744286
2018-01-10,55704.37277805867
2018-01-11,55725.835476456465
2018-01-12,55720.31708533603
2018-01-15,55585.259323910206
2018-01-16,56090.47986620361
2018-01-17,56149.22490697655
2018-01-18,55745.34697823577
2018-01-19,56121.716003059024
2018-01-22,56166.784140463715
2018-01-23,56784.19162492152
2018-01-24,56495.54704874841
2018-01-25,56179.80838843609
2018-01-26,56373.94273111494
2018-01-29,56180.777263689815
2018-01-30,55577.35131590388
2018-01-31,56029.90855458413
2018-02-01,55851.20745674288
2018-02-02,54907.85767979809
2018-02-05,53944.90049249608
2018-02-06,52498.54926732343
2018-02-07,53338.42658522491
2018-02-08,52060.72965208874
2018-02-09,51577.0458586635
2018-02-12,52217.65961158071
2018-02-13,51922.29037439608
2018-02-14,52160.657686514794
2018-02-15,52290.4693285879
2018-02-16,52967.03321408692
2018-02-19,52709.097136201286
2018-02-20,53026.45388560616
2018-02-21,52811.59152980605
2018-02-22,53163.164133056
2018-02-23,53296.707819497395
2018-02-26,53889.59056038317
2018-02-27,53588.01783909075
2018-02-28,53061.27909332926
2018-03-01,52436.0067943194
2018-03-02,51520.02932879122
2018-03-05,52152.39818131733
2018-03-06,52440.05667661533
2018-03-07,52974.79993429863
2018-03-08,53391.88279929997
2018-03-09,53698.27714008353
2018-03-12,53969.71122335773
2018-03-13,53867.656691928474
2018-03-14,53955.9993125354
2018-03-15,53991.45201633423
2018-03-16,53850.10499402602
2018-03-19,53341.72270761837
2018-03-20,53285.43670437665
2018-03-21,53183.11428758
2018-03-22,52693.737024617105
2018-03-23,52259.449618810024
2018-03-26,51843.20854201002
2018-03-27,52685.29672732073
2018-03-28,53300.21515894808
2018-03-29,53607.92582899376
2018-04-03,53356.611543550636
2018-04-04,53187.0776713808
2018-04-05,54230.712821689674
2018-04-06,53943.62601352602
2018-04-09,54443.88631639731
2018-04-10,54727.02388502584
2018-04-11,54612.29489529488
2018-04-12,54519.33514853104
2018-04-13,54650.606119292774
2018-04-16,54482.20207527526
2018-04-17,54779.623212857194
2018-04-18,55001.18823520942
2018-04-19,55109.473471730176
2018-04-20,54962.49755907542
2018-04-23,54957.69444452093
2018-04-24,55041.967919421426
2018-04-25,54862.90896466918
2018-04-26,55375.09229514997
2018-04-27,55388.93126807726
2018-04-30,55532.54882283754
2018-05-02,56297.04173730846
2018-05-03,56556.2475105625
2018-05-04,56947.300293489214
2018-05-07,57238.07256079653
2018-05-08,57707.63471644625
2018-05-09,57938.278932738096
2018-05-10,57953.04746320038
2018-05-11,58089.294199311684
2018-05-14,58000.426815196755
2018-05-15,57786.863987131524
2018-05-16,57632.53886222319
2018-05-17,57995.477487272
2018-05-18,57709.94795856029
2018-05-21,57679.35152491804
2018-05-22,57902.101822348486
2018-05-23,57630.64860199037
2018-05-24,57708.25665165027
2018-05-25,57080.02604936735
2018-05-28,56907.72083587212
2018-05-29,56047.890800301335
2018-05-30,56208.315124516455
2018-05-31,56021.304054406886
2018-06-01,56766.66625926308
2018-06-04,57895.642547592295
2018-06-05,57881.6913046772
2018-06-06,58298.38861782975
2018-06-07,58142.07735521184
2018-06-08,58026.13214103549
2018-06-11,58770.52344120634
2018-06-12,59099.57822791562
2018-06-13,59366.14477187282
2018-06-14,59806.58635161921
2018-06-15,59519.10025818585
2018-06-18,59104.592070606974
2018-06-19,58898.190839563315
2018-06-20,59137.79735993632
2018-06-21,58666.408785879634
2018-06-22,59164.85672302697
2018-06-25,58432.54449012465
2018-06-26,58208.83935146637
2018-06-27,58467.75136315251
2018-06-28,57926.869019598336
2018-06-29,58008.25078514201
2018-07-02,57673.89449255562
2018-07-03,58326.29138547019
2017-10-03,58211.53235506777
2017-10-04,56969.87212928325
2017-10-05,58353.7005008738
2017-10-06,58126.06722922397
2017-10-09,58437.43786210758
2017-10-10,58369.63896449376
2017-10-11,58981.88275689706
2017-10-12,59150.21150418796
2017-10-13,59101.16590821413
2017-10-16,58664.680324007175
2017-10-17,58766.016734743745
2017-10-18,59467.28675426562
2017-10-19,59267.31800289771
2017-10-20,59207.72295846892
2017-10-23,58863.71050965974
2017-10-24,58994.27094490344
2017-10-25,58714.405604969594
2017-10-26,59720.06142914863
2017-10-27,58752.93746402261
2017-10-30,59969.32919254121
2017-10-31,60616.69371365577
2017-11-01,60892.526428891804
2017-11-02,60575.26025889078
2017-11-03,60118.838489055466
2017-11-06,60362.57877218053
2017-11-07,60047.98931448485
2017-11-08,60279.32585477253
2017-11-09,59809.35751838484
2017-11-10,59417.91294626347
2017-11-13,59273.05040997634
2017-11-14,59063.82888339565
2017-11-15,59015.18230058954
2017-11-16,59637.12985591002
2017-11-17,59262.157674120484
2017-11-20,59579.408725243025
2017-11-21,59623.2281905764
2017-11-22,59712.747910749014
2017-11-23,59732.94059719497
2017-11-24,59753.69488644878
2017-11-27,59927.06937153281
2017-11-28,60271.56238315939
2017-11-29,60959.09083668781
2017-11-30,60548.64238367099
2017-12-01,59866.202504708715
2017-12-04,60541.638386329345
2017-12-05,60943.82750631851
2017-12-06,60903.53809762992
2017-12-07,61212.4562177994
2017-12-08,61317.7407213313
2017-12-11,61143.980600513525
2017-12-12,61145.63587256393
2017-12-13,60820.39791321436
2017-12-14,60647.51697130727
2017-12-15,60703.79170068267
2017-12-18,61315.66147683638
2017-12-19,61450.53609892413
2017-12-20,61301.05394227112
2017-12-21,61870.70935470306
2017-12-22,61246.07812646186
2017-12-27,61378.65465325528
2017-12-28,61105.747851821296
2017-12-29,60883.97385491989
2018-01-02,61780.84767175017
2018-01-03,62042.794922539586
2018-01-04,63260.39829624781
2018-01-05,63836.40153120767
2018-01-08,63567.80355899709
2018-01-09,64045.440479387085
2018-01-10,63621.01297147545
2018-01-11,63668.30945249678
2018-01-12,63538.61247596038
2018-01-15,63333.48325951768
2018-01-16,63862.76170151199
2018-01-17,63811.09888531942
2018-01-18,63607.060568566114
2018-01-19,63930.279352044236
2018-01-22,64169.52074068858
2018-01-23,64346.53241051769
2018-01-24,63744.352684310026
2018-01-25,63306.06277434664
2018-01-26,63205.16132228087
2018-01-29,62792.89166880443
2018-01-30,62044.35366295
2018-01-31,62422.11152698562
2018-02-01,62742.6654951381
2018-02-02,61809.81623111023
2018-02-05,60543.54653728793
2018-02-06,58857.748958015305
2018-02-07,59507.424955218135
2018-02-08,58210.645850593355
2018-02-09,57893.174067338725
2018-02-12,58482.80850980386
2018-02-13,58104.780359894576
2018-02-14,58390.92169233104
2018-02-15,58564.64376615881
2018-02-16,59338.85884882236
2018-02-19,59099.54784449949
2018-02-20,59412.6495959672
2018-02-21,59248.37497587853
2018-02-22,59378.82306680066
2018-02-23,59669.15497669127
2018-02-26,60091.56356624252
2018-02-27,60094.605973289275
2018-02-28,59883.285804283165
2018-03-01,59116.05393989852
2018-03-02,57839.54347047014
2018-03-05,58470.67178043539
2018-03-06,58590.099121772626
2018-03-07,59263.39699854532
2018-03-08,59944.282184672265
2018-03-09,60378.44500681917
2018-03-12,60927.04784897781
2018-03-13,60785.02162800058
2018-03-14,60937.36654188233
2018-03-15,60677.571884002886
2018-03-16,60758.553706677885
2018-03-19,60144.47939840757
2018-03-20,60302.54595453737
2018-03-21,59966.80881853889
2018-03-22,59367.22119771368
2018-03-23,58966.49551253284
2018-03-26,58762.056909535786
2018-03-27,59388.9769583934
2018-03-28,59758.516749799775
2018-03-29,59834.194153069766
2018-04-03,59504.7969864004
2018-04-04,59348.57107712105
2018-04-05,60716.846885468454
2018-04-06,60660.81591356931
2018-04-09,61247.714771254905
2018-04-10,61887.12410588344
2018-04-11,62004.27027318168
2018-04-12,61917.26393770577
2018-04-13,62205.07595559113
2018-04-16,62237.52537932167
2018-04-17,62198.43820423589
2018-04-18,62647.656277415066
2018-04-19,62744.084348969765
2018-04-20,62832.44258574388
2018-04-23,62983.26529973828
2018-04-24,63145.702820591076
2018-04-25,62829.61525453593
2018-04-26,63180.46350976483
2018-04-27,62977.57889304937
2018-04-30,63027.03853155649
2018-05-02,64003.65499774239
2018-05-03,63894.809637616396
2018-05-04,64435.67820908384
2018-05-07,64718.170875331445
2018-05-08,65308.95385706493
2018-05-09,65387.339658956975
2018-05-10,65686.96570123709
2018-05-11,66125.1769556094
2018-05-14,65953.71072387097
2018-05-15,66076.3826516506
2018-05-16,65775.98441917247
2018-05-17,66063.96469138053
2018-05-18,65627.50552855697
2018-05-21,65601.75470900946
2018-05-22,66068.98487706689
2018-05-23,65633.14054274152
2018-05-24,65666.02395001003
2018-05-25,64755.48878696934
2018-05-28,64596.18126317294
2018-05-29,63349.08862266698
2018-05-30,63604.21004870514
2018-05-31,63301.67369701819
2018-06-01,63955.455343126945
2018-06-04,65020.01588483639
2018-06-05,64638.90936701277
2018-06-06,64962.82601294276
2018-06-07,65262.059866581716
2018-06-08,64576.26375664722
2018-06-11,65171.658681168716
2018-06-12,65460.20975785731
2018-06-13,65364.69168520779
2018-06-14,65995.80835083495
2018-06-15,65256.196580094154
2018-06-18,64974.304190832685
2018-06-19,64849.9279404179
2018-06-20,64960.658209696914
2018-06-21,64454.03475989564
2018-06-22,64964.88562547449
2018-06-25,63966.36978765594
2018-06-26,63660.09811056165
2018-06-27,63961.90292412025
2018-06-28,63666.58989711813
2018-06-29,64186.552170724484
2018-07-02,63649.26969075802
2018-07-03,64252.76238895426
2018-07-04,64894.38086303493
2018-07-05,65434.446332974476
2018-07-06,65645.93815072779
2018-07-09,66062.86748458093
2018-07-10,66316.06899911074
2018-07-11,65564.96102325324
2018-07-12,65858.89492639904
2018-07-13,65883.42185266463
2018-07-16,66019.71852673266
2018-07-17,66327.6603906058
2018-07-18,66514.90918187381
2018-07-19,66223.42052137465
2018-07-20,66332.64512845561
2018-07-23,66244.92257906879
2018-07-24,66400.2801536298
2018-07-25,66100.75204863385
2018-07-26,66281.62576923605
2018-07-27,67161.39025550427
2018-07-30,67258.85625117777
2018-07-31,66802.69535760522
2018-08-01,66446.20493893506
2018-08-02,65961.92750392135
2018-08-03,66431.5238722582
2018-08-06,66626.3929022523
2018-08-07,67102.83967775774
2018-08-08,67115.90194696133
2018-08-09,67560.18192100058
2018-08-10,66789.9272529246
2018-08-13,66870.60580350149
2018-08-14,67009.20745332628
2018-08-15,66166.28758265698
2018-08-16,66356.15759300739
2018-08-17,66279.75438314177
2018-08-20,66762.27213032373
2018-08-21,67327.1034973051
2018-08-22,67467.4051439329
2018-08-23,67475.17670552385
2018-08-24,67555.64012139123
2018-08-27,68141.29631379427
2018-08-28,67828.61162847915
2018-08-29,68026.61800423719
2018-08-30,67812.36057274921
2018-08-31,67279.44212702598
2018-09-03,67438.97537720985
2018-09-04,67271.55551038166
2018-09-05,66887.61354331711
2018-09-06,66325.8450281724
2018-09-07,66058.10895113015
2018-09-10,66904.58514943653
2018-09-11,67074.5005729259
2018-09-12,66800.11217706838
2018-09-13,66670.159762522
2018-09-14,67223.05456084089
2018-09-17,67777.81752484538
2018-09-18,68130.33418840764
2018-09-19,67729.87724502863
2018-09-21,68272.90896383395
2018-09-24,67894.47039645126
2018-09-25,67976.94466727061
2018-09-26,68127.2221499317
2018-09-27,68196.21025731768
2018-09-28,67514.80898065123
2018-10-01,67650.23949513098
2018-10-02,67079.3930788563
2018-10-03,67293.66304177986
2018-01-03,67594.23708600413
2018-01-04,68739.58584832003
2018-01-05,69397.86244424958
2018-01-08,69009.21731795967
2018-01-09,69390.89703303608
2018-01-10,68648.091606142
2018-01-11,68836.94399009019
2018-01-12,68825.59402142046
2018-01-15,68797.10769282904
2018-01-16,69331.03923837518
2018-01-17,69354.18945272655
2018-01-18,69010.01322756964
2018-01-19,69262.79680827702
2018-01-22,69237.98794646295
2018-01-23,69608.91281778745
2018-01-24,69086.77349640567
2018-01-25,68546.10507398752
2018-01-26,68562.99200249164
2018-01-29,68126.34906978859
2018-01-30,67348.13548735711
2018-01-31,67814.23660157033
2018-02-01,68139.17757753753
2018-02-02,67215.14997398134
2018-02-05,65891.81606160931
2018-02-06,64039.78059006014
2018-02-07,64676.90814393552
2018-02-08,63488.90685041541
2018-02-09,63198.187973482534
2018-02-12,63884.2757531648
2018-02-13,63625.817752681796
2018-02-14,63841.54978696312
2018-02-15,64056.97651103631
2018-02-16,64776.17194306272
2018-02-19,64499.7027404965
2018-02-20,64878.433897265655
2018-02-21,64709.6990443075
2018-02-22,65083.311108948874
2018-02-23,65154.00938433821
2018-02-26,65611.03088884744
2018-02-27,65564.14443947548
2018-02-28,65288.53468029383
2018-03-01,64292.40477908918
2018-03-02,63073.77225415635
2018-03-05,63847.63424183035
2018-03-06,64163.463944916715
2018-03-07,64617.079853789386
2018-03-08,65000.228707045026
2018-03-09,65419.33594099593
2018-03-12,65790.17351132848
2018-03-13,65582.60168233255
2018-03-14,65624.45741950568
2018-03-15,65465.98060208406
2018-03-16,65500.47548179408
2018-03-19,65181.04536677929
2018-03-20,65085.25504906241
2018-03-21,64729.68842143187
2018-03-22,64117.17754599842
2018-03-23,63753.003417762004
2018-03-26,63640.411098004464
2018-03-27,64462.68978689086
2018-03-28,65020.93893508465
2018-03-29,64894.021478489485
2018-04-03,64695.47840759853
2018-04-04,64580.47844674423
2018-04-05,65843.75892421522
2018-04-06,65951.4537636368
2018-04-09,66529.22781299356
2018-04-10,66906.49740341675
2018-04-11,67074.57221510645
2018-04-12,66874.35903809662
2018-04-13,67040.94958645583
2018-04-16,66930.95693390298
2018-04-17,67136.62426261311
2018-04-18,67544.35250612957
2018-04-19,67617.69222830624
2018-04-20,67518.53238705451
2018-04-23,67443.0152941102
2018-04-24,67740.20440719093
2018-04-25,67566.74456138404
2018-04-26,68045.02412737954
2018-04-27,67931.8842100653
2018-04-30,68053.37950585553
2018-05-02,69087.84686561643
2018-05-03,69061.03287568605
2018-05-04,69512.69203210027
2018-05-07,69688.32377715432
2018-05-08,70282.94434125035
2018-05-09,70584.72914440211
2018-05-10,71214.12246437816
2018-05-11,71502.64647152091
2018-05-14,71427.40851938247
2018-05-15,71689.85808975497
2018-05-16,71700.1707858465
2018-05-17,72183.1729579637
2018-05-18,71795.81204343234
2018-05-21,71822.72835512455
2018-05-22,72039.16510347962
2018-05-23,71818.02453347946
2018-05-24,72345.85084816307
2018-05-25,71579.4279840695
2018-05-28,71522.83813222003
2018-05-29,70557.39050082379
2018-05-30,70738.3397996306
2018-05-31,70541.98760660824
2018-06-01,70997.44566119615
2018-06-04,72372.12016783848
2018-06-05,72283.18127603139
2018-06-06,72710.65103595845
2018-06-07,72725.30573800733
2018-06-08,72228.68290587635
2018-06-11,72974.84748472039
2018-06-12,73443.24550120163
2018-06-13,73842.1686087352
2018-06-14,74649.07203979831
2018-06-15,74290.8060809076
2018-06-18,73868.29727585097
2018-06-19,73704.8802347459
2018-06-20,73755.54159921153
2018-06-21,73185.44426624863
2018-06-22,73670.39227134378
2018-06-25,72723.38843144344
2018-06-26,72684.07111030757
2018-06-27,73196.4467521488
2018-06-28,72953.63378266814
2018-06-29,73005.5672193371
2018-07-02,72596.73357029715
2018-07-03,73018.86084556206
2018-07-04,73706.4545394859
2018-07-05,74130.59901362733
2018-07-06,74459.31019846142
2018-07-09,74853.48095911891
2018-07-10,75140.82992429557
2018-07-11,74598.10888966505
2018-07-12,75126.9836408917
2018-07-13,75106.15610902647
2018-07-16,75416.18874246182
2018-07-17,75554.80953283209
2018-07-18,75624.84987924888
2018-07-19,75260.84587099068
2018-07-20,75486.36188798452
2018-07-23,75220.17934633905
2018-07-24,74954.98169262538
2018-07-25,74518.14730603113
2018-07-26,74429.5826550676
2018-07-27,75450.65801257161
2018-07-30,75302.06162017336
2018-07-31,74343.62701965314
2018-08-01,74013.11726157751
2018-08-02,73753.16126501643
2018-08-03,74131.21632606768
2018-08-06,74313.42383484951
2018-08-07,74720.79869575315
2018-08-08,74721.75281612882
2018-08-09,75261.18011279462
2018-08-10,74869.22672680356
2018-08-13,75048.43280696857
2018-08-14,75336.49843102063
2018-08-15,74704.0352598782
2018-08-16,75062.75449987594
2018-08-17,75255.82017207229
2018-08-20,75807.17393610704
2018-08-21,76300.54759183874
2018-08-22,76375.2010982636
2018-08-23,76384.07841743862
2018-08-24,76609.05388301674
2018-08-27,77246.91078981201
2018-08-28,76987.52466727914
2018-08-29,76840.33375604282
2018-08-30,76371.30951246567
2018-08-31,75857.99075923332
2018-09-03,76057.5588378597
2018-09-04,75679.43841734393
2018-09-05,74942.29166949123
2018-09-06,74339.26786119681
2018-09-07,74305.30363155372
2018-09-10,75057.37934597858
2018-09-11,75405.11748614474
2018-09-12,75309.62001243512
2018-09-13,75030.67271573606
2018-09-14,75428.39656898394
2018-09-17,75812.53064824229
2018-09-18,76050.77867312946
2018-09-19,75704.38267200475
2018-09-21,76294.13469218317
2018-09-24,75851.78068152542
2018-09-25,76039.18367081965
2018-09-26,76337.5760317306
2018-09-27,76263.39609004966
2018-09-28,75522.5948438914
2018-10-01,76249.18287978572
2018-10-02,75749.56721316201
2018-10-03,76034.55582011372
2018-10-04,74738.84270695619
2018-10-05,74125.91091779388
2018-10-08,73596.75354618658
2018-10-09,73659.72025421543
2018-10-10,71903.93584353497
2018-10-11,71105.78398007639
2018-10-12,70298.69454076712
2018-10-15,70586.44366432706
2018-10-16,72316.4133320854
2018-10-17,71806.80777079542
2018-10-18,71637.3686790626
2018-10-19,71782.39821265805
2018-10-22,71616.05959057252
2018-10-23,70493.12024206796
2018-10-24,70914.84494884025
2018-10-25,71470.065850345
2018-10-26,70672.76918220303
2018-10-29,70852.4888438626
2018-10-30,70878.6930651817
2018-10-31,71475.25665703394
2018-11-01,71537.75845859967
2018-11-02,71304.80595245579
2018-11-05,71280.47030098113
2018-11-06,71703.82198484478
2018-11-07,72880.88219079844
2018-11-08,72950.99797168266
2018-11-09,73456.20860567273
2018-11-12,73080.36759369641
2018-11-13,73337.79992473414
2018-11-14,72778.04774787728
2018-11-15,72582.79973689806
2018-11-16,73051.5330734414
2018-11-19,72692.38556941645
2018-11-20,72003.07921761429
2018-11-21,72284.93878771816
2018-11-22,71921.44261759252
2018-11-23,72094.67738538585
2018-11-26,72937.62837244822
2018-11-27,73465.99686703568
2018-11-28,73272.504317164
2018-11-29,72932.35127762222
2018-11-30,72976.78075052079
2018-12-03,73774.10628909094
2018-12-04,73255.93101392775
2018-12-05,73114.49402315468
2018-12-06,71745.70398773697
2018-12-07,72036.46765841046
2018-12-10,70850.31136344715
2018-12-11,71604.4383038159
2018-12-12,72651.31765882009
2018-12-13,73136.24889077072
2018-12-14,72875.51804087507
2018-12-17,72523.04883230074
2018-12-18,71726.49986274554
2018-12-19,72083.40115538776
2018-12-20,70849.05600061915
2018-12-21,70613.73807152688
2018-12-24,70285.96055180616
2018-12-27,69215.11876447634
2018-12-28,70289.20277257336
2018-12-31,70786.8866137666
2019-01-02,70922.91863721042
2019-01-03,70041.54403014526
2018-04-05,71441.03639367264
2018-04-06,71501.40123527209
2018-04-09,72047.21507840691
2018-04-10,72530.5506603542
2018-04-11,72936.87885250055
2018-04-12,72988.32502604839
2018-04-13,73290.84477562548
2018-04-16,73161.176534045
2018-04-17,73616.10960231669
2018-04-18,73916.69455939635
2018-04-19,74029.685366614
2018-04-20,74320.10342191855
2018-04-23,74388.34140024253
2018-04-24,74429.7165823683
2018-04-25,74459.67256416494
2018-04-26,75087.4167710241
2018-04-27,75019.16267889895
2018-04-30,75140.04661389465
2018-05-02,75726.71550066002
2018-05-03,76025.5383602819
2018-05-04,76190.56496058663
2018-05-07,76416.70386403252
2018-05-08,76898.31394335271
